"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pull","Aug 20, 2024, 5:29 PM","Aug 20, 2024, 6:29 PM","","Iso-Lateral High Row (Machine)",,"",0,"normal",92.5,5,,,
"Pull","Aug 20, 2024, 5:29 PM","Aug 20, 2024, 6:29 PM","","Iso-Lateral High Row (Machine)",,"",1,"failure",92.5,8,,,
"Pull","Aug 20, 2024, 5:29 PM","Aug 20, 2024, 6:29 PM","","Lat Pulldown (Cable)",,"",0,"normal",93,5,,,
"Pull","Aug 20, 2024, 5:29 PM","Aug 20, 2024, 6:29 PM","","Lat Pulldown (Cable)",,"",1,"failure",100,5,,,
"Pull","Aug 20, 2024, 5:29 PM","Aug 20, 2024, 6:29 PM","","Bicep Curl (Barbell)",,"",0,"normal",35,8,,,
"Pull","Aug 20, 2024, 5:29 PM","Aug 20, 2024, 6:29 PM","","Bicep Curl (Barbell)",,"",1,"failure",35,9,,,
"Pull","Aug 20, 2024, 5:29 PM","Aug 20, 2024, 6:29 PM","","Hammer Curl (Dumbbell)",,"",0,"normal",32,8,,,
"Pull","Aug 20, 2024, 5:29 PM","Aug 20, 2024, 6:29 PM","","Hammer Curl (Dumbbell)",,"",1,"normal",32,8,,,
"Pull","Aug 20, 2024, 5:29 PM","Aug 20, 2024, 6:29 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",100,10,,,
"Pull","Aug 20, 2024, 5:29 PM","Aug 20, 2024, 6:29 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",100,10,,,
"Push-recuperando da gripe-intensidade +  baixa","Aug 19, 2024, 5:26 PM","Aug 19, 2024, 6:24 PM","","Bench Press (Barbell)",,"Voltando da gripe",0,"normal",96,6,,,
"Push-recuperando da gripe-intensidade +  baixa","Aug 19, 2024, 5:26 PM","Aug 19, 2024, 6:24 PM","","Bench Press (Barbell)",,"Voltando da gripe",1,"normal",96,6,,,
"Push-recuperando da gripe-intensidade +  baixa","Aug 19, 2024, 5:26 PM","Aug 19, 2024, 6:24 PM","","Chest Dip (Weighted)",,"",0,"normal",,6,,,
"Push-recuperando da gripe-intensidade +  baixa","Aug 19, 2024, 5:26 PM","Aug 19, 2024, 6:24 PM","","Chest Dip (Weighted)",,"",1,"normal",,7,,,
"Push-recuperando da gripe-intensidade +  baixa","Aug 19, 2024, 5:26 PM","Aug 19, 2024, 6:24 PM","","Chest Fly (Machine)",,"",0,"normal",134,13,,,
"Push-recuperando da gripe-intensidade +  baixa","Aug 19, 2024, 5:26 PM","Aug 19, 2024, 6:24 PM","","Chest Fly (Machine)",,"",1,"normal",134,9,,,
"Push-recuperando da gripe-intensidade +  baixa","Aug 19, 2024, 5:26 PM","Aug 19, 2024, 6:24 PM","","Triceps Pushdown",,"",0,"normal",32,13,,,
"Push-recuperando da gripe-intensidade +  baixa","Aug 19, 2024, 5:26 PM","Aug 19, 2024, 6:24 PM","","Triceps Pushdown",,"",1,"normal",32,14,,,
"Push-recuperando da gripe-intensidade +  baixa","Aug 19, 2024, 5:26 PM","Aug 19, 2024, 6:24 PM","","Skullcrusher (Dumbbell)",,"",0,"normal",28,6,,,
"Push-recuperando da gripe-intensidade +  baixa","Aug 19, 2024, 5:26 PM","Aug 19, 2024, 6:24 PM","","Skullcrusher (Dumbbell)",,"",1,"normal",28,5,,,
"Push-recuperando da gripe-intensidade +  baixa","Aug 19, 2024, 5:26 PM","Aug 19, 2024, 6:24 PM","","Overhead Press (Dumbbell)",,"",0,"normal",52,8,,,
"Push-recuperando da gripe-intensidade +  baixa","Aug 19, 2024, 5:26 PM","Aug 19, 2024, 6:24 PM","","Overhead Press (Dumbbell)",,"",1,"normal",52,7,,,
"Push-recuperando da gripe-intensidade +  baixa","Aug 19, 2024, 5:26 PM","Aug 19, 2024, 6:24 PM","","Abdominal Máquina",,"",0,"normal",114,25,,,
"Push-recuperando da gripe-intensidade +  baixa","Aug 19, 2024, 5:26 PM","Aug 19, 2024, 6:24 PM","","Abdominal Máquina",,"",1,"normal",114,15,,,
